
Instancia: GT1/OF1.pbm

Corrida;Generación;Mínimo;Máximo;Media;Varianza
1;48;173.000000;1330.000000;220.800003;31968.351562;173.000000;0.000000
1;49;173.000000;2145.000000;251.824005;63003.921875;173.000000;0.000000
1;50;173.000000;1359.000000;281.656006;74329.687500;173.000000;0.000000
1;51;173.000000;1347.000000;235.604004;46261.425781;173.000000;0.000000
1;52;173.000000;1292.000000;220.580002;31652.718750;173.000000;0.000000
1;53;173.000000;1415.000000;267.640015;66468.070312;173.000000;0.000000
1;54;173.000000;1534.000000;308.507996;95562.585938;173.000000;0.000000
1;55;173.000000;1517.000000;270.028015;72966.773438;173.000000;0.000000
1;56;173.000000;1376.000000;271.299988;69949.789062;173.000000;0.000000
1;57;173.000000;1634.000000;270.220001;76794.710938;173.000000;0.000000
1;58;173.000000;1280.000000;276.895996;69098.843750;173.000000;0.000000
1;59;173.000000;1645.000000;262.463989;57258.531250;173.000000;0.000000
1;60;173.000000;1263.000000;241.272003;45161.437500;173.000000;0.000000
1;61;173.000000;1374.000000;229.832001;45342.960938;173.000000;0.000000
1;62;173.000000;1500.000000;274.260010;75865.960938;173.000000;0.000000
1;63;173.000000;1519.000000;246.679993;61122.066406;173.000000;0.000000
1;64;173.000000;1381.000000;227.675995;44270.437500;173.000000;0.000000
1;65;173.000000;1343.000000;263.044006;66334.648438;173.000000;0.000000
1;66;173.000000;1330.000000;253.679993;54620.687500;173.000000;0.000000
1;67;173.000000;1645.000000;281.528015;77716.851562;173.000000;0.000000
1;68;173.000000;1544.000000;270.067993;71527.281250;173.000000;0.000000
1;69;173.000000;1388.000000;259.028015;56992.929688;173.000000;0.000000
1;70;173.000000;1289.000000;240.839996;46214.558594;173.000000;0.000000
1;71;173.000000;1259.000000;215.136002;31270.023438;173.000000;0.000000
1;72;173.000000;1354.000000;235.748001;49685.746094;173.000000;0.000000
1;73;173.000000;1443.000000;256.287994;60031.632812;173.000000;0.000000
1;74;173.000000;1563.000000;247.595993;57907.488281;173.000000;0.000000
1;75;173.000000;1318.000000;235.507996;43719.171875;173.000000;0.000000
1;76;173.000000;1596.000000;288.712006;86185.156250;173.000000;0.000000
1;77;173.000000;1634.000000;269.727997;72431.320312;173.000000;0.000000
1;78;173.000000;1472.000000;258.884003;65488.382812;173.000000;0.000000
1;79;173.000000;1469.000000;281.359985;80093.765625;173.000000;0.000000
1;80;173.000000;1506.000000;282.924011;80978.500000;173.000000;0.000000
1;81;173.000000;1824.000000;290.220001;78053.164062;173.000000;0.000000
1;82;173.000000;1333.000000;268.895996;60550.320312;173.000000;0.000000
1;83;173.000000;1460.000000;248.764008;53986.804688;173.000000;0.000000
1;84;173.000000;1475.000000;219.231995;40960.597656;173.000000;0.000000
1;85;173.000000;1645.000000;281.779999;79355.343750;173.000000;0.000000
1;86;173.000000;1516.000000;269.959991;79513.757812;173.000000;0.000000
1;87;173.000000;1432.000000;235.712006;52333.335938;173.000000;0.000000
1;88;173.000000;1456.000000;270.088013;70703.843750;173.000000;0.000000
1;89;173.000000;1337.000000;252.220001;57955.789062;173.000000;0.000000
1;90;173.000000;1573.000000;259.888000;61941.398438;173.000000;0.000000
1;91;173.000000;1198.000000;224.156006;37316.632812;173.000000;0.000000
1;92;173.000000;1434.000000;260.619995;67723.203125;173.000000;0.000000
1;93;173.000000;1354.000000;219.352005;34120.652344;173.000000;0.000000
1;94;173.000000;1273.000000;240.619995;52184.511719;173.000000;0.000000
1;95;173.000000;1387.000000;250.888000;58069.851562;173.000000;0.000000
1;96;173.000000;1361.000000;258.444000;64638.617188;173.000000;0.000000
1;97;173.000000;1418.000000;262.944000;64647.296875;173.000000;0.000000
1;98;173.000000;1167.000000;256.299988;52156.234375;173.000000;0.000000
1;99;173.000000;1385.000000;253.820007;59647.917969;173.000000;0.000000
1;100;173.000000;1636.000000;267.411987;70961.734375;173.000000;0.000000
1;101;173.000000;1376.000000;258.980011;56730.804688;173.000000;0.000000
1;102;173.000000;1537.000000;266.768005;66509.953125;173.000000;0.000000
1;103;173.000000;1969.000000;250.352005;66648.101562;173.000000;0.000000
1;104;173.000000;1398.000000;267.227997;65277.289062;173.000000;0.000000
1;105;173.000000;1423.000000;278.828003;71304.773438;173.000000;0.000000
1;106;173.000000;1743.000000;290.100006;81429.312500;173.000000;0.000000
